customer_id,gender,senior_citizen,tenure,monthly_charges,total_charges,contract_type,internet_service,num_support_calls,payment_method,has_partner,has_dependents,churned,contract_months
PETRA-00280,Male,0,23,92.98,3258.19,Month-to-month,No,4,Bank transfer,0,0,1,1
PETRA-00281,Male,0,69,97.21,7571.60,Month-to-month,No,5,Credit card,0,0,1,1
PETRA-00282,Female,0,5,75.32,322.10,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-00283,Male,0,0,77.23,0.00,Month-to-month,DSL,6,Bank transfer,0,1,1,1
PETRA-00284,Male,1,0,73.73,0.00,Month-to-month,DSL,0,Bank transfer,0,0,0,1
PETRA-00285,Female,0,10,47.45,246.76,Two year,No,3,Bank transfer,1,0,0,24
PETRA-00286,Male,0,10,57.61,188.39,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-00287,Female,0,14,72.79,216.31,One year,DSL,1,Bank transfer,1,0,0,12
PETRA-00288,Female,0,3,60.91,413.44,Month-to-month,Fiber optic,1,Bank transfer,1,1,0,1
PETRA-00289,Male,0,43,106.83,0.00,Month-to-month,DSL,2,Credit card,1,1,1,1
PETRA-00290,Female,0,13,66.39,1542.97,Month-to-month,No,4,Credit card,1,1,1,1
PETRA-00291,Male,0,1,102.44,3.52,Month-to-month,Fiber optic,4,Bank transfer,0,0,0,1
PETRA-00292,Female,0,44,38.50,481.93,Month-to-month,DSL,3,Mailed check,0,0,0,1
PETRA-00293,Male,0,10,104.12,284.33,Month-to-month,DSL,3,Electronic check,0,1,1,1
PETRA-00294,Female,0,21,25.31,118.34,Month-to-month,Fiber optic,0,Credit card,1,0,0,1
PETRA-00295,Female,0,60,20.00,1975.20,One year,Fiber optic,1,Bank transfer,1,0,0,12
PETRA-00296,Female,1,17,76.87,1844.94,Month-to-month,Fiber optic,1,Electronic check,0,0,1,1
PETRA-00297,Male,0,0,51.14,0.00,Month-to-month,DSL,0,Bank transfer,0,0,0,1
PETRA-00298,Male,0,0,33.61,216.59,Two year,No,1,Electronic check,1,0,1,24
PETRA-00299,Male,0,72,104.73,7452.50,Month-to-month,Fiber optic,2,Mailed check,0,0,0,1
PETRA-00300,Male,0,13,45.45,615.59,Month-to-month,Fiber optic,3,Credit card,1,0,0,1
PETRA-00301,Female,0,9,87.54,409.74,One year,Fiber optic,1,Bank transfer,0,1,0,12
PETRA-00302,Male,0,1,35.98,0.00,One year,No,0,Bank transfer,0,0,0,12
PETRA-00303,Female,1,14,44.18,387.67,One year,Fiber optic,3,Bank transfer,0,0,0,12
PETRA-00304,Female,0,26,46.65,1935.88,Two year,Fiber optic,2,Credit card,0,1,0,24
PETRA-00305,Male,0,72,66.90,6742.03,Month-to-month,No,0,Electronic check,0,0,0,1
PETRA-00306,Male,0,0,57.73,103.25,Month-to-month,No,1,Credit card,1,0,0,1
PETRA-00307,Female,0,21,60.84,636.32,Two year,Fiber optic,4,Electronic check,0,1,0,24
PETRA-00308,Male,0,14,60.12,1189.09,One year,Fiber optic,0,Electronic check,1,1,0,12
PETRA-00309,Male,0,5,20.00,124.44,Two year,Fiber optic,2,Bank transfer,0,0,1,24
PETRA-00310,Female,0,8,62.39,650.82,One year,Fiber optic,2,Mailed check,0,1,0,12
PETRA-00311,Female,0,34,64.84,871.53,Month-to-month,DSL,2,Electronic check,0,0,0,1
PETRA-00312,Male,0,24,58.01,379.91,One year,Fiber optic,0,Bank transfer,0,0,0,12
PETRA-00313,Male,0,5,28.98,199.60,Month-to-month,Fiber optic,3,Mailed check,0,0,0,1
PETRA-00314,Male,0,14,92.55,2087.41,Month-to-month,DSL,3,Electronic check,0,0,1,1
PETRA-00315,Female,0,4,44.84,101.72,Month-to-month,No,1,Credit card,1,0,0,1
PETRA-00316,Female,0,27,93.87,3614.87,Month-to-month,DSL,2,Bank transfer,1,0,0,1
PETRA-00317,Female,0,3,20.00,155.95,One year,No,2,Bank transfer,1,1,1,12
PETRA-00318,Female,0,23,80.67,1385.58,One year,DSL,3,Electronic check,0,0,0,12
PETRA-00319,Female,1,12,76.18,0.00,Two year,DSL,4,Mailed check,1,0,0,24
PETRA-00320,Male,0,18,56.77,82.11,Month-to-month,DSL,3,Bank transfer,1,1,0,1
PETRA-00321,Male,0,37,33.94,661.05,Month-to-month,Fiber optic,0,Credit card,0,1,0,1
PETRA-00322,Female,0,27,118.10,2193.13,Month-to-month,Fiber optic,0,Bank transfer,0,0,0,1
PETRA-00323,Female,0,14,42.58,581.06,Month-to-month,DSL,1,Electronic check,1,1,0,1
PETRA-00324,Female,0,0,69.22,0.00,Month-to-month,Fiber optic,1,Bank transfer,1,1,0,1
PETRA-00325,Male,0,26,52.34,1101.37,Month-to-month,Fiber optic,2,Credit card,0,0,1,1
PETRA-00326,Male,0,39,66.80,3843.64,One year,DSL,1,Bank transfer,0,0,0,12
PETRA-00327,Male,1,51,99.43,2370.49,Month-to-month,DSL,2,Electronic check,1,0,0,1
PETRA-00328,Male,0,18,68.65,2329.63,One year,DSL,1,Credit card,0,0,0,12
PETRA-00329,Female,1,1,75.96,151.17,Month-to-month,DSL,1,Bank transfer,1,0,0,1
PETRA-00330,Female,0,11,94.04,1662.16,Month-to-month,DSL,1,Credit card,1,0,1,1
PETRA-00331,Male,0,4,47.22,101.69,Two year,Fiber optic,1,Bank transfer,1,1,0,24
PETRA-00332,Male,0,3,38.88,107.14,Month-to-month,Fiber optic,2,Credit card,1,0,0,1
PETRA-00333,Female,0,40,48.42,2916.69,Month-to-month,No,4,Credit card,0,0,1,1
PETRA-00334,Male,0,0,116.80,0.00,Two year,Fiber optic,3,Electronic check,1,1,1,24
PETRA-00335,Female,0,6,30.65,93.91,Month-to-month,Fiber optic,1,Credit card,1,1,0,1
PETRA-00336,Female,0,3,64.38,93.19,Month-to-month,DSL,2,Credit card,1,1,0,1
PETRA-00337,Male,0,33,26.89,458.38,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-00338,Male,0,72,99.07,1336.33,One year,Fiber optic,4,Credit card,0,0,0,12
PETRA-00339,Female,0,8,70.45,1696.07,One year,DSL,4,Credit card,0,0,0,12
PETRA-00340,Female,0,11,56.86,0.00,One year,DSL,2,Bank transfer,0,0,0,12
PETRA-00341,Male,1,4,100.44,125.93,Two year,No,1,Bank transfer,1,0,1,24
PETRA-00342,Female,0,34,95.81,4616.77,Month-to-month,DSL,0,Bank transfer,1,1,0,1
PETRA-00343,Female,0,39,33.85,690.46,Month-to-month,DSL,4,Mailed check,1,0,1,1
PETRA-00344,Female,0,21,55.98,886.18,Two year,No,0,Bank transfer,1,0,0,24
PETRA-00345,Male,1,6,92.77,710.62,Month-to-month,DSL,0,Bank transfer,0,0,0,1
PETRA-00346,Female,0,4,79.19,545.69,Two year,Fiber optic,2,Mailed check,0,0,0,24
PETRA-00347,Female,0,23,73.74,1371.42,Two year,DSL,1,Bank transfer,0,0,0,24
PETRA-00348,Male,1,50,78.52,6459.74,Two year,Fiber optic,3,Electronic check,0,1,0,24
PETRA-00349,Male,1,72,38.60,0.00,Month-to-month,No,0,Bank transfer,0,0,0,1
PETRA-00350,Female,0,40,30.81,709.59,One year,Fiber optic,1,Electronic check,0,1,0,12
PETRA-00351,Male,0,28,20.00,753.97,Two year,Fiber optic,1,Mailed check,0,0,0,24
PETRA-00352,Male,0,9,20.37,436.60,Month-to-month,DSL,1,Credit card,1,0,0,1
PETRA-00353,Male,0,15,90.98,442.47,One year,Fiber optic,1,Mailed check,0,1,0,12
PETRA-00354,Female,0,35,48.92,344.15,Month-to-month,Fiber optic,2,Bank transfer,0,0,0,1
PETRA-00355,Female,0,72,37.43,3338.81,Month-to-month,DSL,2,Electronic check,0,0,0,1
PETRA-00356,Male,0,20,76.07,1578.03,Two year,DSL,6,Bank transfer,1,0,0,24
PETRA-00357,Female,0,13,72.62,469.27,Two year,Fiber optic,3,Credit card,1,0,0,24
PETRA-00358,Male,0,17,91.66,231.12,Month-to-month,No,1,Credit card,0,0,0,1
PETRA-00359,Female,0,13,103.38,860.45,Month-to-month,No,3,Mailed check,0,0,1,1
PETRA-00360,Female,1,13,51.66,916.56,One year,No,2,Electronic check,1,0,0,12
PETRA-00361,Female,0,7,89.12,478.34,Month-to-month,Fiber optic,2,Mailed check,1,0,0,1
PETRA-00362,Male,0,12,45.62,996.27,One year,Fiber optic,1,Credit card,1,0,0,12
PETRA-00363,Female,0,20,88.13,1594.84,One year,No,2,Credit card,1,1,0,12
PETRA-00364,Male,0,19,57.10,1541.67,Month-to-month,DSL,0,Bank transfer,1,1,0,1
PETRA-00365,Female,0,12,53.00,760.04,One year,Fiber optic,2,Credit card,1,0,1,12
PETRA-00366,Male,0,23,47.27,780.08,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-00367,Male,1,7,79.88,885.26,Month-to-month,No,0,Mailed check,1,0,0,1
PETRA-00368,Male,0,3,50.74,22.52,Two year,No,3,Mailed check,0,0,0,24
PETRA-00369,Female,1,6,98.19,360.85,Month-to-month,No,0,Bank transfer,1,0,0,1
PETRA-00370,Male,1,15,120.03,1278.80,Month-to-month,DSL,2,Bank transfer,0,1,0,1
PETRA-00371,Female,1,20,84.81,2149.33,One year,No,2,Electronic check,0,0,0,12
PETRA-00372,Male,0,9,60.56,785.76,Month-to-month,DSL,2,Electronic check,1,0,0,1
PETRA-00373,Male,1,40,66.34,1139.31,Month-to-month,DSL,2,Electronic check,1,0,0,1
PETRA-00374,Female,0,17,59.33,333.57,Two year,Fiber optic,2,Bank transfer,0,1,0,24
PETRA-00375,Male,0,42,43.80,1940.69,Month-to-month,Fiber optic,2,Credit card,1,0,0,1
PETRA-00376,Female,0,41,74.62,0.00,Month-to-month,No,2,Credit card,0,0,0,1
PETRA-00377,Female,0,46,67.24,5274.81,Month-to-month,DSL,2,Mailed check,0,1,0,1
PETRA-00378,Male,0,23,99.40,1928.04,One year,Fiber optic,2,Electronic check,1,0,0,12
PETRA-00379,Male,0,39,63.30,447.63,Month-to-month,Fiber optic,0,Mailed check,0,0,0,1
PETRA-00380,Male,0,72,53.16,640.98,Two year,DSL,3,Bank transfer,0,0,0,24
PETRA-00381,Female,0,31,58.95,2227.85,Month-to-month,No,1,Bank transfer,1,0,0,1
PETRA-00382,Female,1,1,52.08,74.96,One year,DSL,0,Bank transfer,0,0,1,12
PETRA-00383,Male,0,5,114.96,265.62,Two year,DSL,5,Mailed check,0,0,1,24
PETRA-00384,Male,0,50,68.62,3157.35,One year,Fiber optic,3,Credit card,0,0,0,12
PETRA-00385,Male,0,6,63.15,79.41,One year,Fiber optic,2,Electronic check,1,0,1,12
PETRA-00386,Male,0,3,64.09,157.50,Month-to-month,No,1,Credit card,0,1,0,1
PETRA-00387,Female,0,18,93.63,3425.92,Month-to-month,DSL,0,Credit card,0,1,0,1
PETRA-00388,Female,0,36,46.39,4160.32,Month-to-month,DSL,0,Credit card,1,1,0,1
PETRA-00389,Male,0,11,20.78,194.69,Month-to-month,No,1,Bank transfer,0,1,0,1
PETRA-00390,Female,0,15,76.50,1494.30,Month-to-month,Fiber optic,1,Electronic check,0,1,0,1
PETRA-00391,Male,0,8,51.62,526.41,One year,Fiber optic,0,Mailed check,1,0,0,12
PETRA-00392,Male,0,28,89.99,0.00,Month-to-month,DSL,1,Electronic check,1,0,0,1
PETRA-00393,Female,1,13,23.83,60.45,Two year,No,3,Bank transfer,0,0,0,24
PETRA-00394,Female,0,10,43.58,0.00,One year,Fiber optic,3,Electronic check,1,0,0,12
PETRA-00395,Female,1,1,106.29,142.21,Month-to-month,DSL,0,Credit card,1,0,0,1
PETRA-00396,Male,0,29,47.00,3218.80,Month-to-month,DSL,4,Electronic check,0,0,1,1
PETRA-00397,Male,0,2,20.00,125.27,One year,DSL,0,Electronic check,1,0,0,12
PETRA-00398,Male,0,1,20.00,23.56,Month-to-month,DSL,1,Bank transfer,1,0,0,1
PETRA-00399,Male,0,68,96.64,6127.81,Month-to-month,DSL,2,Credit card,1,1,0,1
PETRA-00400,Female,1,11,98.19,813.71,Month-to-month,DSL,2,Credit card,1,0,1,1
PETRA-00401,Female,0,4,59.27,412.95,One year,DSL,2,Bank transfer,1,0,0,12
PETRA-00402,Male,0,45,94.60,4899.88,Month-to-month,Fiber optic,1,Mailed check,1,0,0,1
PETRA-00403,Female,0,3,92.03,288.17,Month-to-month,Fiber optic,1,Electronic check,1,0,0,1
PETRA-00404,Male,0,23,35.32,184.96,Month-to-month,Fiber optic,2,Bank transfer,1,0,1,1
PETRA-00405,Female,1,19,24.19,652.97,Month-to-month,No,2,Bank transfer,1,0,0,1
PETRA-00406,Male,0,55,94.85,4669.20,Month-to-month,DSL,1,Electronic check,1,0,0,1
PETRA-00407,Male,0,6,26.91,206.31,One year,No,2,Bank transfer,1,0,0,12
PETRA-00408,Female,0,5,55.91,475.03,One year,No,3,Credit card,0,0,0,12
PETRA-00409,Male,0,2,20.00,0.00,Month-to-month,No,2,Electronic check,0,1,0,1
PETRA-00410,Male,0,2,62.89,99.76,Two year,DSL,3,Bank transfer,1,1,0,24
PETRA-00411,Male,0,9,44.64,277.82,One year,DSL,2,Bank transfer,0,0,0,12
PETRA-00412,Male,0,36,31.09,705.05,Month-to-month,Fiber optic,6,Bank transfer,1,0,1,1
PETRA-00413,Male,0,53,30.76,355.67,Two year,DSL,2,Credit card,1,0,0,24
PETRA-00414,Male,0,1,110.07,51.87,One year,DSL,2,Mailed check,1,1,1,12
PETRA-00415,Female,0,28,47.30,306.05,Month-to-month,DSL,1,Electronic check,0,0,0,1
PETRA-00416,Female,1,11,85.81,1489.05,Month-to-month,Fiber optic,0,Mailed check,1,1,0,1
PETRA-00417,Male,0,1,92.09,122.28,Two year,No,2,Mailed check,0,1,0,24
PETRA-00418,Male,0,16,65.71,1278.17,Month-to-month,DSL,3,Bank transfer,1,0,0,1
PETRA-00419,Female,0,0,81.11,0.00,Month-to-month,No,2,Bank transfer,0,0,0,1
PETRA-00420,Female,0,29,58.75,4027.74,Two year,Fiber optic,2,Electronic check,1,0,0,24
PETRA-00421,Female,0,1,71.88,39.19,Two year,DSL,1,Credit card,1,0,0,24
PETRA-00422,Female,0,13,82.28,2375.97,One year,Fiber optic,1,Mailed check,1,0,0,12
PETRA-00423,Female,0,16,82.41,2010.09,Month-to-month,DSL,1,Credit card,1,1,0,1
PETRA-00424,Male,0,16,98.06,1314.57,Month-to-month,No,0,Bank transfer,0,0,1,1
PETRA-00425,Male,0,7,25.49,433.55,Two year,Fiber optic,0,Electronic check,0,0,0,24
PETRA-00426,Female,0,37,93.24,4820.06,One year,Fiber optic,1,Mailed check,0,0,0,12
PETRA-00427,Female,0,72,93.06,5629.38,Two year,Fiber optic,2,Electronic check,1,1,0,24
PETRA-00428,Male,0,0,99.57,0.00,Month-to-month,DSL,0,Bank transfer,1,0,0,1
PETRA-00429,Female,0,1,119.39,205.63,Two year,No,1,Bank transfer,0,0,0,24
PETRA-00430,Male,0,1,100.70,57.78,Month-to-month,No,0,Bank transfer,0,0,0,1
PETRA-00431,Female,1,0,59.84,0.00,Month-to-month,Fiber optic,0,Electronic check,0,0,1,1
PETRA-00432,Female,0,21,27.86,340.60,Two year,Fiber optic,1,Bank transfer,1,1,0,24
PETRA-00433,Male,0,20,92.71,873.42,Month-to-month,DSL,3,Electronic check,0,1,0,1
PETRA-00434,Male,0,9,84.54,390.98,One year,DSL,2,Credit card,0,1,0,12
PETRA-00435,Male,0,25,36.68,2054.50,One year,DSL,0,Bank transfer,0,1,0,12
PETRA-00436,Female,0,58,36.07,3567.12,Two year,Fiber optic,1,Mailed check,0,0,0,24
PETRA-00437,Female,0,7,32.47,264.70,Month-to-month,Fiber optic,3,Bank transfer,0,0,0,1
PETRA-00438,Male,0,3,33.42,56.45,Month-to-month,No,2,Electronic check,0,0,0,1
PETRA-00439,Male,0,0,51.07,0.00,One year,DSL,0,Bank transfer,1,0,0,12
PETRA-00440,Female,1,52,60.41,2335.31,Two year,DSL,2,Mailed check,1,0,0,24
PETRA-00441,Male,0,28,108.44,6838.54,Two year,DSL,2,Credit card,0,1,0,24
PETRA-00442,Male,1,17,49.30,1008.87,Month-to-month,No,2,Credit card,1,0,0,1
PETRA-00443,Male,1,20,58.60,1785.35,One year,Fiber optic,2,Mailed check,0,0,0,12
PETRA-00444,Female,1,1,71.28,87.27,Month-to-month,Fiber optic,0,Electronic check,1,0,0,1
PETRA-00445,Female,0,26,77.02,761.05,Month-to-month,Fiber optic,0,Bank transfer,1,1,0,1
PETRA-00446,Male,0,13,31.45,438.15,Month-to-month,Fiber optic,2,Bank transfer,0,1,0,1
PETRA-00447,Female,0,7,67.77,117.13,Month-to-month,DSL,1,Bank transfer,1,0,0,1
PETRA-00448,Female,0,10,83.32,1530.42,Month-to-month,DSL,1,Mailed check,1,1,0,1
PETRA-00449,Male,1,5,109.31,260.15,Month-to-month,DSL,0,Electronic check,1,1,1,1
PETRA-00450,Female,0,72,67.51,2914.74,Month-to-month,DSL,2,Mailed check,0,0,0,1
PETRA-00451,Female,0,25,54.06,2120.88,Two year,Fiber optic,1,Mailed check,0,1,0,24
PETRA-00452,Male,0,17,111.30,967.22,Month-to-month,DSL,2,Bank transfer,0,0,1,1
PETRA-00453,Male,0,1,60.92,43.39,Two year,Fiber optic,0,Electronic check,1,0,0,24
PETRA-00454,Female,0,1,40.38,0.00,Two year,Fiber optic,1,Electronic check,1,0,1,24
PETRA-00455,Female,0,53,93.53,3837.67,Month-to-month,Fiber optic,3,Electronic check,0,0,0,1
PETRA-00456,Male,1,37,118.91,6229.79,One year,No,1,Electronic check,1,0,0,12
PETRA-00457,Female,0,3,27.68,32.93,Month-to-month,DSL,2,Credit card,0,0,1,1
PETRA-00458,Female,0,7,106.00,1032.44,Month-to-month,Fiber optic,0,Mailed check,0,0,1,1
PETRA-00459,Male,0,25,33.96,839.48,One year,DSL,1,Electronic check,1,0,0,12
PETRA-00460,Female,1,24,101.83,4304.90,One year,Fiber optic,1,Mailed check,1,0,0,12
PETRA-00461,Male,0,10,84.44,409.97,Month-to-month,Fiber optic,2,Bank transfer,1,0,0,1
PETRA-00462,Female,0,18,40.95,612.39,Two year,DSL,2,Bank transfer,1,0,0,24
PETRA-00463,Male,0,26,94.22,0.00,One year,DSL,0,Electronic check,1,0,0,12
PETRA-00464,Male,1,43,84.27,3390.11,Month-to-month,Fiber optic,0,Electronic check,1,1,0,1
PETRA-00465,Female,0,3,40.35,85.33,Month-to-month,Fiber optic,2,Credit card,0,1,0,1
PETRA-00466,Male,0,9,103.30,1554.47,Two year,Fiber optic,1,Bank transfer,1,0,0,24
PETRA-00467,Female,1,25,89.35,1256.96,Two year,Fiber optic,5,Electronic check,1,1,0,24
PETRA-00468,Male,0,2,58.74,82.63,One year,Fiber optic,2,Mailed check,0,0,0,12
PETRA-00469,Female,0,72,37.45,1421.85,One year,Fiber optic,2,Credit card,0,1,0,12
PETRA-00470,Female,0,72,20.00,1467.38,Month-to-month,DSL,4,Credit card,0,0,1,1
PETRA-00471,Female,0,21,99.00,4972.82,Month-to-month,Fiber optic,1,Bank transfer,0,0,0,1
PETRA-00472,Male,0,8,55.19,0.00,Two year,Fiber optic,0,Credit card,1,0,0,24
PETRA-00473,Male,0,24,73.80,1712.00,One year,No,3,Credit card,0,0,0,12
PETRA-00474,Female,0,72,49.19,6452.60,Month-to-month,Fiber optic,3,Bank transfer,1,0,0,1
PETRA-00475,Female,0,1,28.19,0.00,One year,Fiber optic,5,Electronic check,0,0,1,12
PETRA-00476,Female,0,19,25.99,675.88,Month-to-month,No,0,Bank transfer,0,0,0,1
PETRA-00477,Male,0,19,31.42,1089.06,Month-to-month,No,3,Bank transfer,0,0,0,1
PETRA-00478,Female,0,5,51.52,207.78,One year,DSL,2,Mailed check,0,1,0,12
PETRA-00479,Male,1,26,105.15,1485.08,Month-to-month,No,1,Bank transfer,1,0,0,1
PETRA-00480,Male,0,4,29.24,193.57,Month-to-month,DSL,1,Electronic check,0,1,1,1
PETRA-00481,Female,0,22,29.23,866.15,Month-to-month,No,1,Credit card,0,0,0,1
PETRA-00482,Male,0,2,75.62,144.64,Month-to-month,DSL,3,Electronic check,0,1,0,1
PETRA-00483,Female,0,62,81.03,7173.66,Two year,Fiber optic,1,Electronic check,0,0,0,24
PETRA-00484,Male,0,61,35.27,3597.61,Month-to-month,No,2,Credit card,1,1,0,1
PETRA-00485,Male,0,72,27.73,1922.52,Month-to-month,DSL,2,Electronic check,1,1,1,1
PETRA-00486,Male,0,4,92.94,451.25,One year,No,2,Electronic check,0,1,1,12
PETRA-00487,Female,0,63,74.71,6428.05,Two year,Fiber optic,3,Bank transfer,1,1,0,24
PETRA-00488,Female,0,35,56.97,1349.27,One year,DSL,4,Electronic check,0,0,0,12
PETRA-00489,Female,0,3,46.69,256.55,Two year,No,2,Bank transfer,1,1,0,24
PETRA-00490,Female,0,7,121.40,236.55,One year,Fiber optic,1,Bank transfer,1,0,1,12
PETRA-00491,Female,0,27,72.25,1771.48,One year,No,1,Mailed check,0,0,0,12
PETRA-00492,Female,0,0,93.99,61.40,Month-to-month,No,1,Credit card,1,1,0,1
PETRA-00493,Female,0,1,108.89,24.37,Month-to-month,DSL,3,Credit card,1,0,1,1
PETRA-00494,Male,0,0,81.69,69.71,Month-to-month,DSL,2,Credit card,0,0,0,1
PETRA-00495,Male,0,67,53.25,4043.21,One year,DSL,2,Mailed check,1,1,0,12
PETRA-00496,Male,0,1,85.96,191.98,One year,Fiber optic,0,Credit card,1,0,0,12
PETRA-00497,Male,0,5,91.02,650.29,One year,DSL,2,Credit card,0,0,1,12
PETRA-00498,Female,0,1,26.39,13.37,One year,Fiber optic,2,Electronic check,1,0,1,12
PETRA-00499,Male,0,52,42.94,2594.91,One year,No,2,Electronic check,1,1,0,12
PETRA-00500,Male,0,26,20.00,617.38,Month-to-month,DSL,0,Bank transfer,1,1,0,1
PETRA-00501,Female,0,12,92.44,2680.38,Month-to-month,Fiber optic,0,Mailed check,1,0,0,1
PETRA-00502,Female,0,40,82.04,3476.30,One year,Fiber optic,1,Credit card,1,0,1,12
PETRA-00503,Female,0,21,77.70,1474.12,Month-to-month,DSL,3,Electronic check,1,0,0,1
PETRA-00504,Male,1,34,109.47,3212.60,Two year,DSL,0,Electronic check,1,0,0,24
PETRA-00505,Male,0,15,50.27,853.72,Month-to-month,DSL,0,Bank transfer,0,0,0,1
PETRA-00506,Female,1,25,86.18,443.78,Month-to-month,Fiber optic,2,Mailed check,0,1,0,1
PETRA-00507,Male,0,29,24.78,526.09,One year,DSL,2,Bank transfer,1,0,0,12
PETRA-00508,Male,0,6,48.68,85.14,Month-to-month,No,1,Credit card,1,0,0,1
PETRA-00509,Male,0,19,77.21,561.82,One year,No,2,Credit card,0,0,0,12
PETRA-00510,Female,0,10,110.24,1722.96,Month-to-month,DSL,4,Credit card,1,0,1,1
PETRA-00511,Female,1,6,85.56,522.82,Month-to-month,No,2,Mailed check,1,0,0,1
PETRA-00512,Female,0,9,111.20,481.06,One year,No,3,Credit card,1,0,0,12
PETRA-00513,Female,0,14,85.46,1070.58,Month-to-month,DSL,2,Mailed check,0,0,1,1
PETRA-00514,Female,0,72,25.94,1546.22,One year,No,3,Credit card,1,1,0,12
PETRA-00515,Male,1,48,26.62,1324.65,Month-to-month,DSL,0,Mailed check,0,0,0,1
PETRA-00516,Female,0,20,57.05,0.00,One year,Fiber optic,2,Electronic check,0,0,0,12
PETRA-00517,Male,0,72,63.91,1086.51,Month-to-month,DSL,1,Credit card,1,1,0,1
PETRA-00518,Male,0,3,54.94,0.00,Month-to-month,No,1,Credit card,1,0,0,1
PETRA-00519,Female,1,0,37.78,0.00,One year,No,0,Electronic check,0,0,0,12
PETRA-00520,Male,0,5,33.69,83.22,One year,No,2,Credit card,1,0,0,12
PETRA-00521,Male,0,28,97.74,754.82,Two year,No,3,Credit card,1,0,1,24
PETRA-00522,Male,1,44,21.92,1480.82,Two year,DSL,1,Electronic check,0,0,0,24
PETRA-00523,Female,0,26,56.97,3388.81,One year,Fiber optic,0,Mailed check,0,0,0,12
PETRA-00524,Male,0,0,27.26,66.05,Month-to-month,DSL,1,Electronic check,1,0,0,1
PETRA-00525,Male,0,71,76.32,3274.02,One year,DSL,0,Mailed check,1,0,0,12
PETRA-00526,Female,0,8,101.06,927.39,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-00527,Male,0,49,33.01,1542.46,Two year,No,0,Electronic check,1,0,0,24
PETRA-00528,Female,0,8,86.42,396.71,One year,Fiber optic,0,Bank transfer,1,0,0,12
PETRA-00529,Female,0,67,74.39,9606.51,Month-to-month,DSL,2,Electronic check,1,1,0,1
PETRA-00530,Female,0,3,86.54,624.37,Two year,No,1,Electronic check,1,0,0,24
PETRA-00531,Male,0,10,94.66,0.00,One year,No,2,Bank transfer,0,0,0,12
PETRA-00532,Male,0,4,75.82,609.04,Month-to-month,DSL,2,Mailed check,0,0,0,1
PETRA-00533,Male,0,2,56.57,65.85,One year,Fiber optic,0,Bank transfer,0,0,1,12
PETRA-00534,Female,0,5,41.71,170.26,Month-to-month,Fiber optic,3,Electronic check,1,0,0,1
PETRA-00535,Male,0,12,59.69,857.98,One year,Fiber optic,0,Bank transfer,1,0,0,12
PETRA-00536,Male,0,56,54.70,6381.24,Two year,Fiber optic,1,Credit card,1,0,0,24
PETRA-00537,Male,0,63,24.17,1822.78,Month-to-month,Fiber optic,1,Bank transfer,0,0,0,1
PETRA-00538,Female,1,68,66.10,5792.55,Month-to-month,DSL,4,Mailed check,1,1,0,1
PETRA-00539,Male,0,0,76.59,68.27,Month-to-month,Fiber optic,2,Bank transfer,0,0,0,1
PETRA-00540,Female,0,3,34.58,184.64,Two year,DSL,1,Electronic check,0,1,0,24
PETRA-00541,Male,0,64,96.06,8347.64,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-00542,Male,0,47,59.61,4796.51,One year,DSL,2,Mailed check,1,0,0,12
PETRA-00543,Male,1,34,52.49,1037.65,One year,Fiber optic,0,Electronic check,0,0,0,12
PETRA-00544,Female,0,72,107.22,0.00,Two year,Fiber optic,0,Credit card,1,0,0,24
PETRA-00545,Male,0,50,49.01,5580.63,Month-to-month,Fiber optic,1,Bank transfer,1,1,0,1
PETRA-00546,Male,0,35,67.07,642.34,Month-to-month,DSL,0,Electronic check,1,0,0,1
PETRA-00547,Female,0,35,43.73,958.66,Two year,No,2,Credit card,0,0,0,24
PETRA-00548,Female,0,3,36.91,84.22,Month-to-month,DSL,1,Bank transfer,1,0,0,1
PETRA-00549,Female,0,0,79.77,0.00,Month-to-month,Fiber optic,4,Bank transfer,1,0,1,1
PETRA-00550,Female,1,49,21.38,515.00,Month-to-month,DSL,0,Credit card,0,1,0,1
PETRA-00551,Male,0,3,25.51,113.61,Two year,Fiber optic,1,Mailed check,1,0,0,24
PETRA-00552,Female,0,17,29.47,667.19,Two year,Fiber optic,3,Mailed check,1,1,0,24
PETRA-00553,Male,0,4,74.49,427.25,Month-to-month,Fiber optic,3,Electronic check,0,1,0,1
PETRA-00554,Female,0,21,71.09,2075.28,Month-to-month,No,2,Credit card,1,0,0,1
PETRA-00555,Female,0,4,43.34,122.80,One year,Fiber optic,3,Mailed check,0,0,0,12
PETRA-00556,Female,0,72,42.84,2181.27,Month-to-month,Fiber optic,0,Electronic check,0,0,0,1
PETRA-00557,Female,0,24,65.95,2822.64,Two year,Fiber optic,2,Mailed check,1,0,0,24
PETRA-00558,Female,0,20,77.59,985.48,Month-to-month,No,1,Credit card,0,0,0,1
PETRA-00559,Female,0,1,72.56,29.26,Month-to-month,No,2,Credit card,0,1,0,1
PETRA-00560,Female,0,42,98.32,6816.51,Month-to-month,Fiber optic,1,Electronic check,0,1,0,1
